date,population,admission,release
2021-05-09,96127.35806251797,1756.410263791914,1062.5096155179945
2021-05-10,96493.7587107919,1428.9102637919138,2937.5096155179945
2021-05-11,95803.15935906582,2246.9102637919145,2503.0096155179945
2021-05-12,95628.31000733975,2328.1602637919145,2603.0096155179945
2021-05-13,95437.34954450255,2412.049152680803,2472.209615517995
2021-05-14,95438.48908166536,2472.49200982366,2552.709615517995
2021-05-15,95446.04528549482,2561.265819347469,1110.5429488513278
2021-05-16,96050.8114893243,1714.309152680803,1040.5429488513278
2021-05-17,96646.57769315378,1634.4629988346492,2966.7096155179943
2021-05-18,96128.17723031658,2449.6424860141365,2514.8762821846612
2021-05-19,96072.36010081274,2459.0591526808025,2675.3762821846612
2021-05-20,95890.70963797552,2492.3924860141356,2574.3413615497407
2021-05-21,95487.55917513835,2470.7258193474695,2390.855448851328
2021-05-22,95596.34621230117,2498.642486014136,1063.3554488513278
2021-05-23,96381.9665827973,1848.9758193474697,1130.8554488513278
2021-05-24,96843.08695329343,1591.9758193474697,2740.9694839390468
2021-05-25,96493.05820098256,2389.9693030567423,2609.9123410819047
2021-05-26,96410.08659152883,2526.940731628171,2645.529988140728
2021-05-27,96144.55615854566,2379.9995551575835,2644.029988140728
2021-05-28,95951.52572556253,2450.9995551575835,2440.7799881407286
2021-05-29,96007.49529257939,2494.0828884909165,1069.2799881407277
2021-05-30,96838.46485959625,1900.2495551575835,1100.0799881407277
2021-05-31,97399.43442661311,1664.2495551575832,1245.7799881407277
2021-06-01,97815.40399362997,1662.2495551575832,3229.529988140728
2021-06-02,97257.37356064681,2671.499555157583,2968.863321474061
2021-06-03,96782.176460997,2493.6662218242495,2850.063321474061
2021-06-04,96548.97936134718,2616.06622182425,2592.4466548073947
2021-06-05,96515.28226169739,2570.999555157583,1077.363321474061
2021-06-06,97327.75182871424,1888.8328884909167,1089.5508214740612
2021-06-07,97758.28389573109,1521.0828884909167,2725.3713342945744
2021-06-08,97487.81596274795,2436.103401311429,2681.4420094000598
2021-06-09,97222.93030824584,2573.5690131257747,2813.704667627908
2021-06-10,96989.2946537437,2580.0690131257747,2650.204667627908
2021-06-11,96959.15899924152,2611.8677552641393,2316.204667627908
2021-06-12,97114.35667807274,2459.416235347997,1083.170353902417
2021-06-13,97842.5715137667,1810.6351895963633,1328.920353902417
2021-06-14,98163.03634946064,1646.3851895963633,2752.3258713925006
2021-06-15,97932.80344504159,2457.96670847005,2540.778479102251
2021-06-16,97874.44194084931,2491.1711415766263,2657.732645768918
2021-06-17,97684.58043665701,2469.6711415766263,2861.2397560102745
2021-06-18,97499.2453512514,2676.9027136575132,2228.904465729779
2021-06-19,97604.91026584583,2334.56938032418,1051.9044657297784
2021-06-20,98394.07518044021,1841.0693803241802,1086.02839735371
2021-06-21,98847.29565059017,1539.2488675036675,2824.3617306870437
2021-06-22,98386.51612074015,2363.5822008370005,3322.3617306870437
2021-06-23,98048.73659089008,2982.5865772046154,2563.361730687044
2021-06-24,98309.95706104004,2466.1250579798575,2609.0283973537103
2021-06-25,98158.17753119003,2457.2488675036675,2471.8617306870437
2021-06-26,98361.96466800664,2673.8488675036674,1037.6117306870433
2021-06-27,99189.91847148992,1867.3155341703343,1127.02839735371
2021-06-28,99739.87227497321,1676.4822008370006,3285.195064020377
2021-06-29,98973.8260784565,2519.1488675036676,3340.195064020377
2021-06-30,98958.1132152731,3324.482200837001,2765.8617306870437
2021-07-01,98702.40035208975,2509.815534170334,3031.8617306870437
2021-07-02,98240.02082223972,2569.482200837001,2643.5283973537107
2021-07-03,98134.39129238966,2537.8988675036676,1162.5283973537098
2021-07-04,98887.76176253962,1914.1488675036678,1169.250619575932
2021-07-05,99390.63223268956,1673.8988675036676,1202.8617306870433
2021-07-06,99881.00270283953,1693.2322008370008,3011.3617306870437
2021-07-07,99397.62317298952,2527.9822008370006,2855.3617306870437
2021-07-08,99061.24364313945,2518.9822008370006,2747.083952909266
2021-07-09,98823.30855773386,2509.148867503667,2478.2506195759324
2021-07-10,98991.54013899491,2647.148867503667,1064.9172862425987
2021-07-11,99729.77172025599,1803.1488675036676,1166.9172862425987
2021-07-12,100099.00330151706,1536.1488675036676,2691.7506195759324
2021-07-13,99811.23488277814,2402.204423059223,2667.2506195759324
2021-07-14,99782.9664640392,2639.9822008370006,2744.7506195759324
2021-07-15,99446.19804530026,2406.9822008370006,2775.983952909266
2021-07-16,99180.76295989467,2512.148867503667,2392.2957411210546
2021-07-17,99342.03883020002,2553.571611426411,1077.2957411210537
2021-07-18,100084.31470050538,1819.5716114264117,1174.7957411210537
2021-07-19,100395.09057081076,1485.5716114264117,2780.045741121054
2021-07-20,99969.28310778274,2353.388278093078,2570.0179633432763
2021-07-21,99869.97564475478,2472.988278093078,2672.962407787721
2021-07-22,99553.83484839348,2356.8216114264114,2553.962407787721
2021-07-23,99418.19405203218,2418.3216114264114,2373.212407787721
2021-07-24,99537.30325567085,2492.3216114264114,1046.5072795825922
2021-07-25,100251.8227157198,1761.0267396315396,1117.3406129159255
2021-07-26,100670.67550910209,1536.1934062982066,2732.5072795825927
2021-07-27,100160.19496915104,2222.02673963154,2528.7572795825927
2021-07-28,100080.71442919999,2449.27673963154,2423.840612915926
2021-07-29,100034.73388924894,2375.4156285204285,2481.160612915926
2021-07-30,99941.92001596454,2393.7867396315396,2533.5870994024126
2021-07-31,99991.99803457208,2583.6651180099175,1173.9204327357452
2021-08-01,101087.74271984622,1887.2135465484296,1276.4880572122045
2021-08-02,101509.2546319522,1694.083302651508,2892.3005572122047
2021-08-03,101000.6623773915,2382.108302651508,3624.8005572122047
2021-08-04,100522.0701228308,3144.7236681224813,2700.6592652141526
2021-08-05,100455.10163064634,2633.1907730296934,2890.634265214152
2021-08-06,100268.38313846187,2710.5657730296934,2577.9509318808196
2021-08-07,100428.66464627742,2735.98243969636,1261.9509318808186
2021-08-08,101075.94615409295,1910.7324396963595,1301.4509318808189
2021-08-09,101390.2276619085,1614.73243969636,3045.4509318808186
2021-08-10,100724.50916972404,2381.5657730296934,2735.6175985474856
2021-08-11,100563.12401087293,2574.899106363027,2797.2842652141526
2021-08-12,100258.73885202181,2492.899106363027,2778.2842652141526
2021-08-13,99994.85369317066,2513.73243969636,2623.2842652141526
2021-08-14,100025.30186765289,2653.73243969636,1136.284265214152
2021-08-15,100776.7500421351,1886.8324396963599,1239.2842652141521
2021-08-16,101130.19821661731,1592.73243969636,3099.7842652141526
2021-08-17,100334.47972443285,2304.065773029694,2634.7842652141526
2021-08-18,100137.76123224839,2438.0657730296934,2671.6592652141526
2021-08-19,99918.29274006392,2452.104234568155,2476.414832015772
2021-08-20,99820.58943006568,2378.7115220175474,2420.414832015772
2021-08-21,99984.71945340079,2582.711522017548,1145.4148320157715
2021-08-22,100598.34947673591,1759.0448553508809,1117.4148320157715
2021-08-23,100980.47950007101,1500.2515220175474,3472.285784396724
2021-08-24,100387.6869043585,2879.4931886842146,2815.285784396724
2021-08-25,100378.89430864599,2806.493188684214,2541.619117730058
2021-08-26,100244.32393515571,2395.209996593819,2648.085125263014
2021-08-27,100188.53474834448,2592.295938451789,2524.085125263014
2021-08-28,100284.24556153326,2618.1292717851225,1133.9248936027825
2021-08-29,101207.95637472204,2058.530786936637,1143.7605205199309
2021-08-30,101617.78872941279,1553.904469413581,2947.8637813894966
2021-08-31,101031.37108410355,2361.4461360802475,2825.6637813894968
2021-09-01,100605.4534387943,2399.7461360802477,2971.80719224221
2021-09-02,100131.92339038427,2499.110477165519,2674.423558608576
2021-09-03,99931.62232095323,2487.1029696580113,2481.3207057557233
2021-09-04,100144.59902929996,2692.5831283881703,1204.2150146988122
2021-09-05,100908.60012789059,1969.8827799561143,1204.881681365479
2021-09-06,101456.60122648123,1752.8827799561143,1306.881681365479
2021-09-07,101840.60232507187,1690.049446622781,3063.5066813654794
2021-09-08,101224.18675699584,2447.0911132894475,2840.5066813654794
2021-09-09,100849.77118891981,2466.0911132894475,2765.889034306656
2021-09-10,100642.79679731435,2557.2479760345454,2643.2890343066556
2021-09-11,100653.57240570891,2655.6646427012124,1130.8890343066553
2021-09-12,101366.34801410348,1843.6646427012124,1279.555700973322
2021-09-13,101759.95695583137,1673.1646427012124,2915.555700973323
2021-09-14,101312.56589755925,2468.1646427012124,2801.5557009733225
2021-09-15,101104.09150595382,2579.7357648134234,2743.0210475079757
2021-09-16,100761.58246088302,2402.512002437186,2736.021047507976
2021-09-17,100633.85913009796,2608.2977167229,2381.521047507976
2021-09-18,100798.46913264619,2544.7977167229005,1163.1877141746422
2021-09-19,101504.24580186115,1870.6310500562336,1324.8543808413087
2021-09-20,101810.02247107605,1630.6310500562336,2874.354380841309
2021-09-21,101306.63247362433,2370.964383389567,2718.354380841309
2021-09-22,101064.24247617257,2475.964383389567,2703.854380841309
2021-09-23,100795.85247872082,2435.4643833895666,2661.854380841309
2021-09-24,100540.84343365004,2405.178669103853,2294.9654919524205
2021-09-25,100866.16772191258,2622.178669103853,1045.3543808413087
2021-09-26,101642.99201017512,1822.1786691038528,1184.3543808413087
2021-09-27,102042.81629843768,1584.1786691038526,2844.854380841309
2021-09-28,101577.80725336687,2379.8453357705193,2585.854380841309
2021-09-29,101553.79820829608,2561.8453357705193,2490.6115236984524
2021-09-30,101579.66059179674,2516.473907199091,2607.6115236984524
2021-10-01,101458.52297529735,2486.473907199091,2692.111523698452
2021-10-02,101410.38535879803,2643.9739071990907,1131.1115236984517
2021-10-03,102030.58107563197,1751.3072405324242,1214.111523698452
2021-10-04,102394.77679246596,1578.3072405324242,2698.7115236984523
2021-10-05,102002.17250929994,2306.1072405324244,2624.4615236984523
2021-10-06,101925.48489280055,2547.7739071990904,2672.9615236984523
2021-10-07,101795.29727630121,2542.7739071990904,2716.9615236984523
2021-10-08,101551.10965980183,2472.273907199091,2453.128190365119
2021-10-09,101736.75537663582,2638.7739071990904,1164.3781903651186
2021-10-10,102373.15109346979,1800.773907199091,1233.3781903651184
2021-10-11,102560.54681030377,1420.7739071990907,2230.711523698452
2021-10-12,102319.6091938044,1987.8850183102022,2789.068666555595
2021-10-13,102452.74300587646,2919.29071392178,2754.162504090609
2021-10-14,102078.86421290653,2381.950377787326,2524.8400042109806
2021-10-15,102095.65268846176,2512.737093998446,2393.986456202206
2021-10-16,102123.32762154944,2421.661389289872,1040.4864562022058
2021-10-17,102811.50255463709,1728.6613892898722,1191.8197895355393
2021-10-18,103125.34415439144,1505.6613892898722,2884.355503821254
2021-10-19,102677.77503986006,2435.1197226232057,2580.688837154587
2021-10-20,102509.20592532867,2413.786389289872,2631.3078847736347
2021-10-21,102276.64612756748,2490.6052298695818,2187.405106995857
2021-10-22,102284.87204409202,2220.033801298154,2153.8078847736347
2021-10-23,102372.09796061652,2225.533801298154,1124.8078847736344
2021-10-24,103074.82387714104,1828.0338012981538,1245.3078847736344
2021-10-25,103354.54979366556,1523.367134631487,3050.441218106968
2021-10-26,102710.27571019008,2408.0338012981533,2730.7840752498255
2021-10-27,102521.26353147649,2542.4385632029157,2710.950741916492
2021-10-28,102318.75135276292,2508.4385632029157,3930.950741916492
2021-10-29,102178.48917404936,3791.4385632029157,2252.700741916492
2021-10-30,102326.22699533578,2400.4385632029157,1060.7007419164916
2021-10-31,103052.9648166222,1787.438563202916,1423.7007419164916
2021-11-01,103216.95263790862,1586.9385632029157,3123.450741916492
2021-11-02,102626.69045919504,2533.1885632029157,2728.665027630778
2021-11-03,102424.14256619575,2526.97427748863,2860.0221704879204
2021-11-04,102155.09467319645,2591.47427748863,2772.2221704879207
2021-11-05,101953.14678019717,2570.2742774886297,2510.2221704879207
2021-11-06,102233.69888719787,2790.7742774886297,1205.97217048792
2021-11-07,102917.00099419859,1889.27427748863,1270.97217048792
2021-11-08,103169.3031011993,1522.7742774886299,3137.4721704879203
2021-11-09,102531.35520820001,2496.7242774886295,2917.950741916492
2021-11-10,102175.09302948644,2563.9385632029157,3483.2507419164917
2021-11-11,101834.58085077285,3143.2385632029154,557.2507419164917
2021-11-12,102330.06867205928,1052.7385632029157,2563.2507419164917
2021-11-13,102297.55649334569,2531.071896536249,1100.1893384077198
2021-11-14,102988.04431463213,1792.5718965362491,1160.084075249825
2021-11-15,103261.03213591855,1432.4052298695822,3103.46687094875
2021-11-16,102544.6651184953,2392.9063051383996,2957.93998922832
2021-11-17,102168.6314344054,2581.9063051383996,2911.93998922832
2021-11-18,101816.09775031546,2560.7396384717326,2893.3566558949865
2021-11-19,101569.64739955887,2648.072971805066,2589.0233225616535
2021-11-20,101723.86371546896,2743.7396384717326,1195.6899892283197
2021-11-21,102350.58003137904,1821.9063051383996,1562.6374558949863
2021-11-22,102402.93394728912,1614.9913718050661,3065.363646371177
2021-11-23,101509.75214891348,2172.181847995542,2954.808090815621
2021-11-24,100988.34812831563,2433.4040702177645,2731.8914241489547
2021-11-25,100394.86077438443,2137.9040702177645,873.3914241489547
2021-11-26,100765.37342045324,1243.9040702177645,1044.3914241489547
2021-11-27,101468.88606652206,1747.9040702177647,962.7247574822879
2021-11-28,102163.2320459242,1657.737403551098,1194.1414241489547
2021-11-29,102536.82802532634,1567.737403551098,3099.450947958478
2021-11-30,101789.92400472848,2424.927879741574,2837.831900339431
2021-12-01,101601.68665079727,2649.59454640824,2763.831900339431
2021-12-02,101374.44929686609,2533.7524411450827,2887.6255511330814
2021-12-03,101330.44606991902,2845.788990852685,2442.7922177997484
2021-12-04,101710.94284297198,2822.288990852685,1161.458884466415
2021-12-05,102418.9396160249,1870.7889908526852,1469.2922177997484
2021-12-06,102604.93638907785,1655.2889908526852,3181.792217799748
2021-12-07,101815.68316213078,2406.038990852685,2915.958884466415
2021-12-08,101513.92993518373,2614.8723241860175,2907.524360656891
2021-12-09,101228.59337490333,2622.1878003764937,2669.0442942117083
2021-12-10,101080.2634591412,2529.3644338205695,2086.3448406283323
2021-12-11,101198.25272304403,2240.3098410995995,919.1539105301232
2021-12-12,101905.40865361347,1626.3098410995995,1373.4872438634566
2021-12-13,102172.06458418297,1629.6431744329327,3073.8205771967896
2021-12-14,101388.55384808578,2289.309841099599,3060.9872438634566
2021-12-15,101091.3764453219,2764.3098410995995,2691.7967676729804
2021-12-16,100803.19904255806,2402.350547704822,3118.527085055717
2021-12-17,100299.85312593053,2608.2425479895646,2515.358734887367
2021-12-18,100294.84054263632,2509.346151593168,937.5254015540335
2021-12-19,100704.82795934213,1344.5255842172817,1573.0341485989507
2021-12-20,100850.52870938127,1720.512676415863,3281.2100745248767
2021-12-21,99864.03369222464,2295.2150573682443,3392.810074524877
2021-12-22,98855.23867506799,2383.515057368244,2133.8100745248767
2021-12-23,98371.2769912447,1649.8483907015775,1936.8100745248767
2021-12-24,98173.31530742139,1738.8483907015773,1073.8100745248767
2021-12-25,98441.35362359812,1341.8483907015775,715.1434078582101
2021-12-26,98832.22527310815,1106.6817240349105,1196.9464381612404
2021-12-27,99264.09692261816,1628.8180876712745,2248.69643816124
2021-12-28,98968.96857212821,1951.2903098934967,2118.9969432117455
2021-12-29,99000.35032264834,2153.36859272178,2215.4868422016443
2021-12-30,98778.73207316847,1994.8685927217794,1709.4868422016445
2021-12-31,99033.6138236886,1963.3685927217794,897.9812866460888
2022-01-01,99960.42890754208,1823.7130371662236,1049.953508868311
2022-01-02,100353.24399139555,1444.1852593884462,1234.203508868311
2022-01-03,100700.47574191568,1581.4352593884462,2486.203508868311
2022-01-04,100349.2074924358,2134.935259388446,2423.370175534978
2022-01-05,100323.93924295595,2398.601926055113,2240.9868422016443
2022-01-06,100207.40432680941,2123.542835146022,2304.350478565281
2022-01-07,99956.61941066291,2054.3988957520824,1870.3361928509948
2022-01-08,100410.10830404017,2324.6250862282727,606.1361928509951
2022-01-09,100948.09719741745,1143.236197339384,970.3870700439776
2022-01-10,101270.62117851403,1294.5110511405537,2612.320403377311
2022-01-11,100866.64515961059,2208.3443844738867,2351.4028287294236
2022-01-12,100692.93130408744,2182.68017038938,2600.227359245856
2022-01-13,100421.38411523098,2328.68017038938,2424.1273592458556
2022-01-14,100262.8569263745,2264.00017038938,2305.360692579189
2022-01-15,100471.9964041847,2516.10017038938,936.8170347620795
2022-01-16,100946.96921532822,1424.7668370560468,962.794025912522
2022-01-17,101041.94202647173,1057.7668370560466,1148.4606925791886
2022-01-18,101314.74817094859,1421.2668370560468,2410.2940259125226
2022-01-19,100942.72098209213,2036.1668370560467,2509.1273592458556
2022-01-20,100787.19379323564,2354.4335037227133,2300.960692579189
2022-01-21,100734.66660437916,2248.4335037227133,2032.2606925791888
2022-01-22,101006.65608218935,2304.7501703893795,953.094025912522
2022-01-23,101629.64555999954,1577.0835037227134,1059.594025912522
2022-01-24,101939.63503780976,1368.5835037227132,2629.9273592458558
2022-01-25,101412.62451561994,2102.6668370560465,2294.4273592458558
2022-01-26,101345.61399343013,2227.4168370560465,2603.127359245856
2022-01-27,101035.17013790699,2360.183503722713,2314.1273592458556
2022-01-28,101016.22628238384,2295.183503722713,2105.690767767159
2022-01-29,101337.49019628426,2426.954681667575,1035.6907677671588
2022-01-30,102089.087443518,1785.621348334242,1163.6907677671586
2022-01-31,102296.18469075176,1445.288015000909,2740.9407677671593
2022-02-01,101808.78193798549,2255.2880150009087,2744.6907677671593
2022-02-02,101594.87918521925,2529.871348334242,2467.357434433826
2022-02-03,101241.25976578634,2114.5380150009087,2107.657434433825
2022-02-04,101134.64034635341,2001.038015000909,1721.6574344338255
2022-02-05,101616.68759358718,2203.7046816675756,1010.1574344338254
2022-02-06,102408.73484082092,1802.2046816675754,1200.6574344338253
2022-02-07,102686.28208805468,1478.2046816675754,2879.0241011004923
2022-02-08,102378.12933528844,2569.1213483342417,2677.0241011004923
2022-02-09,102235.97658252217,2536.371348334242,2809.0241011004923
2022-02-10,102096.42382975592,2668.6380150009086,2566.357434433826
2022-02-11,102141.204410323,2611.1380150009086,2265.0908016571934
2022-02-12,102526.50212723408,2667.854295837812,1155.0565789267441
2022-02-13,103121.29984414513,1749.8542958378123,1398.0565789267441
2022-02-14,103261.5975610562,1539.3542958378123,2826.7620583787993
2022-02-15,102750.29071175723,2334.4369442396387,2771.243793538617
2022-02-16,102691.48386245825,2712.4369442396387,2727.743793538617
2022-02-17,102659.67701315928,2697.4369442396387,2513.743793538617
2022-02-18,102459.8701638603,2312.4369442396387,2511.743793538617
2022-02-19,102620.06331456132,2673.4369442396387,1183.2437935386163
2022-02-20,103288.25646526236,1850.4369442396387,1261.910460205283
2022-02-21,103699.44961596336,1674.4369442396387,1657.9369181049422
2022-02-22,103797.83337214906,1840.1597019552687,3055.775945769588
2022-02-23,103200.21712833473,2456.8263686219357,2732.1092791029214
2022-02-24,102900.26755118709,2432.159701955269,2674.9426124362544
2022-02-25,102536.31797403943,2311.8263686219357,2539.9188029124452
2022-02-26,102659.70173022512,2663.493035288602,1159.2759457695875
2022-02-27,103366.41881974413,1866.6597019552687,1334.4426124362542
2022-02-28,103541.13590926313,1508.659701955269,3188.1092791029214
2022-03-01,102866.51966544882,2512.159701955269,2630.1092791029214
2022-03-02,102903.9034216345,2668.159701955269,2825.451820539385
2022-03-03,102650.62143196382,2625.8714883272764,2806.4868113312823
2022-03-04,102590.83944229316,2745.847678803467,2480.186811331282
2022-03-05,103091.55745262248,2979.45482166061,1188.1039634348415
2022-03-06,103839.06413609096,1936.6087051557552,1493.7686883539354
2022-03-07,104014.90415289276,1670.6087051557554,3032.768688353936
2022-03-08,103369.2441696946,2386.275371822422,2747.268688353936
2022-03-09,103159.56037697263,2536.818228965279,2940.6020216872694
2022-03-10,102865.87658425063,2646.918228965279,2620.351530528134
2022-03-11,102663.38729054632,2544.6127279829607,2483.6020216872694
2022-03-12,102780.73133017536,2600.946061316294,1117.684915653291
2022-03-13,102577.3055982754,1624.681562195029,1332.6072940950016
2022-03-14,102802.37986637543,1557.6815621950288,2996.607294095002
2022-03-15,102238.45413447544,2432.681562195029,2719.321579809288
2022-03-16,102144.24268828976,2625.6101336236,2616.321579809288
2022-03-17,102083.03124210406,2554.6101336236,2717.821579809288
2022-03-18,102070.98646258503,2707.2768002902667,2454.654913142621
2022-03-19,102227.10834973269,2610.7768002902667,1144.1549131426207
2022-03-20,102924.73023688032,1841.7768002902667,1269.1549131426207
2022-03-21,103188.68545736131,1533.1101336236002,3249.321579809288
2022-03-22,102708.14067784227,2768.7768002902667,2860.607294095002
2022-03-23,102396.73875546611,2549.2053717188387,2737.6072940950025
2022-03-24,102238.83683308994,2577.872038385505,2791.9708693638195
2022-03-25,102015.70103974605,2585.30483408443,2322.4681636602195
2022-03-26,102365.56524640216,2672.3323703163137,3098.9681636602195
2022-03-27,101073.92945305824,1807.3323703163137,1445.968163660219
2022-03-28,101170.79365971434,1540.5823703163137,2833.9681636602195
2022-03-29,100747.39282877643,2410.567332722329,2385.134830326886
2022-03-30,100607.99199783856,2247.0673327223285,2563.134830326886
2022-03-31,100436.09116690067,2391.2339993889955,2744.259830326886
2022-04-01,100309.06533596278,2615.900666055662,2659.259830326886
2022-04-02,100463.03950502489,2814.2339993889955,1117.2598303268858
2022-04-03,101077.01367408698,1729.7339993889955,1157.7598303268858
2022-04-04,101516.48784314911,1599.7339993889955,3029.314116041172
2022-04-05,100985.56486935406,2533.8244755794717,2688.080782707839
2022-04-06,100887.64189555905,2590.157808912805,3048.080782707839
2022-04-07,100567.71892176401,2727.1670681720643,2637.015967893024
2022-04-08,100428.9440961171,2498.241142246138,2571.590967893024
2022-04-09,100581.79427047023,2722.0744755794713,1019.0576345596899
2022-04-10,101231.14444482335,1671.7411422461385,1276.3909678930233
2022-04-11,101573.3279525098,1619.2411422461387,2885.7719202739754
2022-04-12,101093.72574591055,2404.1697136747093,2802.5166584041763
2022-04-13,100941.41453294808,2675.481510052585,2615.0958809097797
2022-04-14,100704.20051296808,2378.8797556666204,2644.093775646622
2022-04-15,100590.98649298806,2533.3797556666204,2025.62535459399
2022-04-16,100951.9307186221,2391.5590539122345,1147.6148282782008
2022-04-17,101543.37494425615,1739.0590539122345,1022.114828278201
2022-04-18,101910.31916989018,1386.5090539122345,2825.972517086208
2022-04-19,101395.40139977049,2365.594085759368,2752.583284450479
2022-04-20,101273.41220107938,2631.451228616511,2835.4404273076216
2022-04-21,100858.92300238827,2420.2845619498444,2846.9959828631772
2022-04-22,100711.32269258607,2696.7290063942887,2213.5793161965103
2022-04-23,101229.97238278382,2732.9790063942887,1146.8293161965103
2022-04-24,101759.62207298163,1677.9790063942887,1347.8293161965103
2022-04-25,102067.7717631794,1653.2647206800032,3438.9119248921625
2022-04-26,101402.29536642064,2773.3196896241025,2463.9746578114177
2022-04-27,101383.64039823336,2447.3196896241025,2774.1413244780842
2022-04-28,101221.65209671269,2612.1530229574355,2731.1413244780842
2022-04-29,100933.83046185873,2440.3196896241025,2592.341324478084
2022-04-30,101233.70882700474,2892.5196896241023,1038.2951706319298
2022-05-01,101840.08719215074,1646.0196896241027,1234.6413244780838
2022-05-02,102148.29889063009,1542.8530229574358,3192.6413244780842
2022-05-03,101318.17725577611,2362.5196896241027,2479.641324478084
2022-05-04,101383.05562092214,2544.5196896241023,2976.891324478084
2022-05-05,100994.98398606815,2589.486356290769,2773.557991144751
2022-05-06,101040.74568454752,2819.3196896241025,2300.5579911447503
2022-05-07,101155.00738302684,2414.8196896241025,1137.8913244780838
2022-05-08,101836.2690815062,1818.403022957436,1267.2663244780838
2022-05-09,102126.40577998555,1557.403022957436,2950.5996578114173
2022-05-10,101512.37581179822,2337.236356290769,2870.766324478084
2022-05-11,101311.84584361092,2670.736356290769,2588.7833585462204
2022-05-12,101121.27379125525,2401.7052941665206,2649.1106798555056
2022-05-13,100888.20173889965,2414.359140320367,2413.784088095206
2022-05-14,101155.14092249902,2682.718777312588,1053.279593713183
2022-05-15,101885.08010609842,1783.218777312588,1175.779593713183
2022-05-16,102398.68595636451,1691.885443979255,2871.1545937131837
2022-05-17,102021.66680663059,2493.635443979255,2753.4724231705477
2022-05-18,101806.46161038504,2539.643971111038,2713.1198212640907
2022-05-19,101478.74206007246,2385.3978786070506,2795.4241309264085
2022-05-20,101234.5536848199,2598.713226328873,2248.901601581463
2022-05-21,101594.11530956729,2613.0465596622066,1078.4849349147962
2022-05-22,102180.17693431472,1669.0465596622066,1312.4849349147962
2022-05-23,102567.73855906211,1700.0465596622066,3183.984934914797
2022-05-24,101855.30018380954,2480.0465596622066,2640.4849349147967
2022-05-25,101597.86180855695,2381.5465596622066,2532.60258197362
2022-05-26,101452.42343330437,2389.0465596622066,2669.9849349147967
2022-05-27,101193.98505805175,2411.5465596622066,2384.9849349147967
2022-05-28,101390.04668279918,2581.0465596622066,1031.984934914796
2022-05-29,102176.6083075466,1818.5465596622066,1206.4849349147962
2022-05-30,102569.669932294,1599.5465596622066,1248.3182682481297
2022-05-31,103024.56489037474,1702.8798929955399,3624.4849349147967
2022-06-01,102455.95984845547,3051.2965596622066,3021.7349349147967
2022-06-02,102024.10480653623,2589.87989299554,2941.7349349147967
2022-06-03,101714.41643128364,2632.0465596622066,2525.7349349147967
2022-06-04,101847.72805603103,2659.0465596622066,1062.5682682481295
2022-06-05,102476.03968077846,1691.5465596622066,1297.7349349147962
2022-06-06,102783.85130552587,1605.5465596622066,3005.2349349147967
2022-06-07,102162.6629302733,2380.537787732382,2773.56826824813
2022-06-08,101990.932888354,2601.838226328873,2762.901601581463
2022-06-09,101743.5361797681,2515.5048929955396,2688.8104952907906
2022-06-10,101430.56138007589,2378.8291880063857,2326.8039876986
2022-06-11,101804.08658038368,2697.505658594621,1079.2206543652662
2022-06-12,102385.7784473581,1663.1625213397192,1313.470654365266
2022-06-13,102735.47031433258,1663.1625213397192,2853.0956543652665
2022-06-14,102156.28718130705,2273.912521339719,2629.0956543652665
2022-06-15,101883.10404828149,2353.6625213397188,2606.531061063831
2022-06-16,101432.38742243296,2339.379028516753,2639.0956543652665
2022-06-17,101407.17079658447,2613.879028516753,2141.0956543652665
2022-06-18,101593.95417073595,2326.5456951834194,1128.262321031933
2022-06-19,102259.23754488744,1794.879028516753,982.5956543652662
2022-06-20,102579.52091903893,1302.3790285167524,1951.0956543652662
2022-06-21,102598.3042931904,1968.5456951834194,2736.591866486479
2022-06-22,102179.96758134679,2338.5418049295295,2643.878516773129
2022-06-23,101978.6308695032,2442.5418049295295,2561.878516773129
2022-06-24,101871.7941576596,2453.708471596196,2399.378516773129
2022-06-25,101980.957445816,2508.5418049295295,994.8229612175732
2022-06-26,102691.34295619461,1705.2084715961957,1031.3229612175728
2022-06-27,103060.72846657321,1401.7084715961957,3015.8229612175733
2022-06-28,102486.11397695186,2441.208471596196,2651.08962788424
2022-06-29,102275.33282066383,2442.208471596196,2498.48962788424
2022-06-30,102195.05166437579,2418.208471596196,2650.48962788424
2022-07-01,102043.27050808775,2497.3751382628625,2676.9896278842402
2022-07-02,101897.69768513303,2531.4168049295295,1165.4896278842396
2022-07-03,102594.62486217833,1862.416804929529,1156.9896278842396
2022-07-04,102945.55203922362,1507.916804929529,927.9896278842397
2022-07-05,103470.97921626888,1453.416804929529,3072.9896278842402
2022-07-06,102759.40639331417,2361.4168049295295,2862.98962788424
2022-07-07,102478.54785607375,2582.131090643815,2551.9896278842402
2022-07-08,102330.68931883335,2404.131090643815,2421.6562945509063
2022-07-09,102367.49744825954,2458.4644239771483,1052.6562945509063
2022-07-10,103000.30557768581,1685.4644239771483,1023.6562945509065
2022-07-11,103379.11370711206,1402.464423977148,2625.9896278842402
2022-07-12,102962.25516987164,2209.131090643815,2486.0199139886276
2022-07-13,102779.45304670681,2312.1730443457946,2514.9666205020817
2022-07-14,102534.20159509263,2267.72526989802,2552.729246764708
2022-07-15,102332.03095155928,2350.558603231354,2225.9792467647076
2022-07-16,102587.86030802593,2481.8086032313536,975.312580098041
